product_id,supplier_id,product_name,category,subcategory,cost_price,mrp,commission_percent
718,70,Sarees_0718,Fashion,Sarees,1415.48,2302.67,15.46
719,10,Sarees_0719,Fashion,Sarees,554.58,882.89,16.93
720,78,T-Shirts_0720,Fashion,T-Shirts,1049.79,2567.08,11.96
721,136,Womens Ethnic_0721,Fashion,Womens Ethnic,1159.65,1868.3,24.54
722,139,Kurtis_0722,Fashion,Kurtis,787.61,1762.07,15.15
723,71,Sarees_0723,Fashion,Sarees,1563.63,3323.12,6.06
724,122,Womens Ethnic_0724,Fashion,Womens Ethnic,1613.56,3475.23,14.95
725,94,Mens Casual_0725,Fashion,Mens Casual,1373.27,1987.71,10.7
726,117,Sarees_0726,Fashion,Sarees,577.63,1200.6,5.87
727,41,T-Shirts_0727,Fashion,T-Shirts,199.67,397.56,20.71
728,61,Sarees_0728,Fashion,Sarees,1078.32,1593.7,19.43
729,84,Kurtis_0729,Fashion,Kurtis,1201.55,2236.05,9.6
730,106,Womens Ethnic_0730,Fashion,Womens Ethnic,719.65,1085.14,22.4
731,150,Sarees_0731,Fashion,Sarees,1793.59,2656.1,14.69
732,117,Sarees_0732,Fashion,Sarees,375.39,908.7,8.56
733,92,Kids Wear_0733,Fashion,Kids Wear,359.17,787.23,24.51
734,146,Mens Casual_0734,Fashion,Mens Casual,738.19,1059.53,6.19
735,108,Mens Casual_0735,Fashion,Mens Casual,311.11,594.87,8.42
736,41,Kids Wear_0736,Fashion,Kids Wear,517.72,892.9,20.79
737,148,T-Shirts_0737,Fashion,T-Shirts,1910.24,4577.19,24.4
738,126,Mens Casual_0738,Fashion,Mens Casual,264.3,619.17,22.24
739,72,Mens Casual_0739,Fashion,Mens Casual,1224.0,2840.52,5.29
740,84,Sarees_0740,Fashion,Sarees,1498.74,2504.87,13.68
741,39,Mens Casual_0741,Fashion,Mens Casual,1794.46,3680.35,23.28
742,121,Womens Ethnic_0742,Fashion,Womens Ethnic,893.77,1294.76,19.67
743,123,Kurtis_0743,Fashion,Kurtis,163.88,325.18,21.19
744,62,T-Shirts_0744,Fashion,T-Shirts,1660.45,3151.01,6.66
745,56,Womens Ethnic_0745,Fashion,Womens Ethnic,1417.0,2617.6,7.65
746,5,Kids Wear_0746,Fashion,Kids Wear,554.22,1384.91,14.6
747,147,Kids Wear_0747,Fashion,Kids Wear,407.43,776.24,19.95
748,36,Womens Ethnic_0748,Fashion,Womens Ethnic,1955.2,3734.7,22.48
749,119,Sarees_0749,Fashion,Sarees,451.4,1064.72,19.08
750,86,Womens Ethnic_0750,Fashion,Womens Ethnic,1734.73,2563.53,15.62
751,139,Kids Wear_0751,Fashion,Kids Wear,909.21,1542.72,16.5
752,86,Mens Casual_0752,Fashion,Mens Casual,1596.61,2377.44,19.72
753,94,Womens Ethnic_0753,Fashion,Womens Ethnic,1078.0,2588.28,22.76
754,11,Womens Ethnic_0754,Fashion,Womens Ethnic,827.61,1582.3,12.31
755,144,Mens Casual_0755,Fashion,Mens Casual,1331.53,2896.56,19.19
756,139,Mens Casual_0756,Fashion,Mens Casual,362.97,641.88,7.27
757,54,Sarees_0757,Fashion,Sarees,1501.02,3343.53,20.06
758,129,Mens Casual_0758,Fashion,Mens Casual,708.88,1692.61,18.6
759,116,Kids Wear_0759,Fashion,Kids Wear,203.47,368.3,14.72
760,137,Kurtis_0760,Fashion,Kurtis,1676.16,3213.5,18.57
761,95,Kurtis_0761,Fashion,Kurtis,1808.96,3431.92,21.0
762,17,T-Shirts_0762,Fashion,T-Shirts,1636.71,3985.33,8.77
763,46,Sarees_0763,Fashion,Sarees,265.89,486.51,10.77
764,38,Womens Ethnic_0764,Fashion,Womens Ethnic,307.79,524.33,14.93
765,76,Mens Casual_0765,Fashion,Mens Casual,1089.31,2276.66,13.33
766,89,T-Shirts_0766,Fashion,T-Shirts,1128.73,1744.15,13.4
767,17,T-Shirts_0767,Fashion,T-Shirts,1324.9,2279.71,5.44
768,86,Mens Casual_0768,Fashion,Mens Casual,1686.4,3324.88,13.23
769,125,Kids Wear_0769,Fashion,Kids Wear,1345.94,3049.24,16.87
770,118,T-Shirts_0770,Fashion,T-Shirts,1107.32,2218.31,11.08
771,67,Mens Casual_0771,Fashion,Mens Casual,1806.74,3138.57,9.54
772,13,Kids Wear_0772,Fashion,Kids Wear,1944.38,4368.49,7.97
773,42,Kids Wear_0773,Fashion,Kids Wear,966.26,1529.59,19.24
774,40,Kids Wear_0774,Fashion,Kids Wear,446.33,710.96,8.23
775,33,Womens Ethnic_0775,Fashion,Womens Ethnic,178.19,311.53,13.82
776,9,Kids Wear_0776,Fashion,Kids Wear,450.54,909.52,18.31
777,42,Kids Wear_0777,Fashion,Kids Wear,381.09,721.51,15.67
778,128,Womens Ethnic_0778,Fashion,Womens Ethnic,1848.82,3411.11,20.37
779,140,Sarees_0779,Fashion,Sarees,1862.84,2927.75,24.51
780,75,Kids Wear_0780,Fashion,Kids Wear,1329.76,2293.99,24.39
781,114,Kurtis_0781,Fashion,Kurtis,1367.09,3116.33,11.77
782,36,Womens Ethnic_0782,Fashion,Womens Ethnic,1490.12,3561.67,18.56
783,57,Womens Ethnic_0783,Fashion,Womens Ethnic,685.36,1262.29,13.92
784,50,Womens Ethnic_0784,Fashion,Womens Ethnic,720.1,1489.86,16.67
785,51,Mens Casual_0785,Fashion,Mens Casual,1584.44,3555.17,5.45
786,23,Kurtis_0786,Fashion,Kurtis,1713.96,3676.05,24.52
787,131,Sarees_0787,Fashion,Sarees,469.46,821.34,23.87
788,110,T-Shirts_0788,Fashion,T-Shirts,786.02,1228.35,12.39
789,79,Kids Wear_0789,Fashion,Kids Wear,123.16,219.15,24.55
790,114,Kurtis_0790,Fashion,Kurtis,266.44,586.34,19.83
791,109,Sarees_0791,Fashion,Sarees,1627.0,2794.37,19.57
792,23,Sarees_0792,Fashion,Sarees,365.18,747.12,7.87
793,86,Kids Wear_0793,Fashion,Kids Wear,1001.76,2358.42,6.32
794,105,Kurtis_0794,Fashion,Kurtis,1536.62,2300.77,17.78
795,146,Kids Wear_0795,Fashion,Kids Wear,887.58,1785.27,20.1
796,75,Mens Casual_0796,Fashion,Mens Casual,478.59,1108.18,16.08
797,150,Womens Ethnic_0797,Fashion,Womens Ethnic,1663.32,2881.19,11.08
798,1,Kurtis_0798,Fashion,Kurtis,1505.73,2479.9,8.08
799,121,Kids Wear_0799,Fashion,Kids Wear,1916.45,4441.69,7.48
800,126,T-Shirts_0800,Fashion,T-Shirts,1796.1,3338.72,23.14
801,71,T-Shirts_0801,Fashion,T-Shirts,565.03,865.22,14.86
802,124,Womens Ethnic_0802,Fashion,Womens Ethnic,1237.89,2225.65,16.31
803,31,Kids Wear_0803,Fashion,Kids Wear,1293.19,2487.64,12.46
804,42,T-Shirts_0804,Fashion,T-Shirts,1193.0,2779.46,16.63
805,35,Mens Casual_0805,Fashion,Mens Casual,707.39,1673.79,12.15
806,92,Womens Ethnic_0806,Fashion,Womens Ethnic,618.07,1150.52,5.97
807,132,Kids Wear_0807,Fashion,Kids Wear,1106.26,2688.16,8.88
808,43,T-Shirts_0808,Fashion,T-Shirts,448.17,674.03,15.87
809,78,Kids Wear_0809,Fashion,Kids Wear,1670.96,3598.35,10.43
810,149,T-Shirts_0810,Fashion,T-Shirts,1407.86,2119.42,12.03
811,96,Mens Casual_0811,Fashion,Mens Casual,124.51,245.28,20.58
812,27,Sarees_0812,Fashion,Sarees,746.59,1793.21,9.36
813,144,Kurtis_0813,Fashion,Kurtis,520.12,835.97,17.27
814,30,Kurtis_0814,Fashion,Kurtis,1707.53,3728.91,13.35
815,5,Womens Ethnic_0815,Fashion,Womens Ethnic,321.47,496.46,14.59
816,114,Kids Wear_0816,Fashion,Kids Wear,1413.0,2194.27,22.79
817,45,Kurtis_0817,Fashion,Kurtis,1093.93,2698.86,19.2
818,33,Womens Ethnic_0818,Fashion,Womens Ethnic,1514.47,2317.83,22.14
819,54,Mens Casual_0819,Fashion,Mens Casual,1407.29,2446.11,7.6
820,29,Womens Ethnic_0820,Fashion,Womens Ethnic,907.13,2031.36,6.55
821,28,Sarees_0821,Fashion,Sarees,1538.93,2226.48,5.66
822,31,T-Shirts_0822,Fashion,T-Shirts,1075.61,1575.97,23.17
823,25,Womens Ethnic_0823,Fashion,Womens Ethnic,225.87,482.08,20.65
824,48,Kurtis_0824,Fashion,Kurtis,490.26,1172.35,18.41
825,72,Womens Ethnic_0825,Fashion,Womens Ethnic,272.48,635.0,23.98
826,62,Kids Wear_0826,Fashion,Kids Wear,769.19,1800.41,15.1
827,4,Womens Ethnic_0827,Fashion,Womens Ethnic,288.3,586.96,15.58
828,138,T-Shirts_0828,Fashion,T-Shirts,463.94,793.36,5.09
829,130,T-Shirts_0829,Fashion,T-Shirts,287.5,470.18,22.03
830,113,Sarees_0830,Fashion,Sarees,796.28,1631.04,18.47
831,98,Womens Ethnic_0831,Fashion,Womens Ethnic,443.61,794.2,13.48
832,81,Kurtis_0832,Fashion,Kurtis,532.35,811.37,7.47
833,93,Womens Ethnic_0833,Fashion,Womens Ethnic,1087.48,2115.58,19.09
834,127,Kurtis_0834,Fashion,Kurtis,1472.06,2194.07,7.31
835,114,Kids Wear_0835,Fashion,Kids Wear,968.2,2139.52,9.52
836,49,Sarees_0836,Fashion,Sarees,652.12,1526.55,22.14
837,4,Sarees_0837,Fashion,Sarees,1884.26,3399.55,24.97
838,134,Sarees_0838,Fashion,Sarees,1376.98,2528.14,18.17
839,27,Womens Ethnic_0839,Fashion,Womens Ethnic,326.51,598.91,19.83
840,87,Mens Casual_0840,Fashion,Mens Casual,222.95,551.29,9.01
841,128,Sarees_0841,Fashion,Sarees,333.25,773.78,10.57
842,103,T-Shirts_0842,Fashion,T-Shirts,1555.35,3193.16,12.12
843,125,T-Shirts_0843,Fashion,T-Shirts,1246.01,2298.75,15.23
844,65,Mens Casual_0844,Fashion,Mens Casual,1559.2,2368.18,14.79
845,26,Mens Casual_0845,Fashion,Mens Casual,1293.9,2003.05,19.76
846,46,Womens Ethnic_0846,Fashion,Womens Ethnic,1046.46,1495.83,12.65
847,25,T-Shirts_0847,Fashion,T-Shirts,721.22,1249.89,20.2
848,120,T-Shirts_0848,Fashion,T-Shirts,1528.06,3429.47,9.04
849,139,T-Shirts_0849,Fashion,T-Shirts,1046.01,2045.24,11.87
850,9,Kurtis_0850,Fashion,Kurtis,1138.58,2787.06,24.81
851,97,Womens Ethnic_0851,Fashion,Womens Ethnic,828.9,1447.27,13.85
852,78,Womens Ethnic_0852,Fashion,Womens Ethnic,162.43,326.86,22.69
853,100,Mens Casual_0853,Fashion,Mens Casual,1033.81,1600.27,14.75
854,142,Womens Ethnic_0854,Fashion,Womens Ethnic,1180.82,2290.33,18.71
855,41,Kurtis_0855,Fashion,Kurtis,992.65,2003.65,15.13
856,97,Sarees_0856,Fashion,Sarees,600.44,1230.99,17.34
857,16,Kids Wear_0857,Fashion,Kids Wear,1556.29,2665.74,5.56
858,150,Womens Ethnic_0858,Fashion,Womens Ethnic,343.58,619.49,5.54
859,89,T-Shirts_0859,Fashion,T-Shirts,748.39,1127.89,24.84
860,64,Sarees_0860,Fashion,Sarees,767.41,1632.56,9.69
861,17,Kids Wear_0861,Fashion,Kids Wear,1225.81,2943.69,22.38
862,84,Womens Ethnic_0862,Fashion,Womens Ethnic,741.43,1054.08,5.75
863,108,T-Shirts_0863,Fashion,T-Shirts,1740.4,3524.06,10.33
864,82,T-Shirts_0864,Fashion,T-Shirts,992.43,1413.68,12.55
865,126,Sarees_0865,Fashion,Sarees,712.6,1074.24,7.0
866,87,T-Shirts_0866,Fashion,T-Shirts,491.23,956.13,8.33
867,128,Kids Wear_0867,Fashion,Kids Wear,790.34,1485.52,17.71
868,74,Womens Ethnic_0868,Fashion,Womens Ethnic,1696.72,3375.48,10.3
869,58,Kids Wear_0869,Fashion,Kids Wear,1992.83,3671.25,17.49
870,87,Womens Ethnic_0870,Fashion,Womens Ethnic,1463.64,2979.99,10.47
871,54,Kurtis_0871,Fashion,Kurtis,1622.25,3119.25,11.95
872,77,Womens Ethnic_0872,Fashion,Womens Ethnic,1337.92,2317.32,13.66
873,65,Kurtis_0873,Fashion,Kurtis,695.37,1290.43,17.5
874,5,Sarees_0874,Fashion,Sarees,1375.96,2755.11,17.56
875,55,Kurtis_0875,Fashion,Kurtis,1739.15,3538.35,18.22
876,137,T-Shirts_0876,Fashion,T-Shirts,1882.4,3190.16,21.18
877,16,Sarees_0877,Fashion,Sarees,1875.81,4125.42,15.45
878,77,Kids Wear_0878,Fashion,Kids Wear,978.72,1628.99,21.88
879,17,Sarees_0879,Fashion,Sarees,705.44,1631.85,17.68
880,42,Sarees_0880,Fashion,Sarees,607.18,1041.77,10.13
881,39,Kurtis_0881,Fashion,Kurtis,548.65,912.04,8.84
882,125,Mens Casual_0882,Fashion,Mens Casual,1614.39,2811.61,16.2
883,52,Sarees_0883,Fashion,Sarees,901.84,2161.01,8.19
884,72,Mens Casual_0884,Fashion,Mens Casual,155.37,352.48,18.17
885,125,Mens Casual_0885,Fashion,Mens Casual,1324.16,1915.34,20.64
886,77,Womens Ethnic_0886,Fashion,Womens Ethnic,1733.21,2586.51,22.34
887,24,Sarees_0887,Fashion,Sarees,1803.87,3858.19,12.94
888,147,T-Shirts_0888,Fashion,T-Shirts,1701.23,2823.44,19.69
889,135,Womens Ethnic_0889,Fashion,Womens Ethnic,1091.72,2523.93,10.04
890,81,Womens Ethnic_0890,Fashion,Womens Ethnic,552.35,847.58,11.59
891,61,Kurtis_0891,Fashion,Kurtis,1500.75,3431.35,23.71
892,71,Mens Casual_0892,Fashion,Mens Casual,374.13,595.87,13.79
893,137,Kids Wear_0893,Fashion,Kids Wear,1739.51,2542.33,12.49
894,64,Womens Ethnic_0894,Fashion,Womens Ethnic,701.33,1308.79,24.27
895,79,Mens Casual_0895,Fashion,Mens Casual,789.7,1727.26,5.42
896,14,Kurtis_0896,Fashion,Kurtis,166.14,367.73,18.81
897,80,T-Shirts_0897,Fashion,T-Shirts,555.38,1115.2,17.78
898,32,T-Shirts_0898,Fashion,T-Shirts,789.42,1810.52,15.7
899,101,Mens Casual_0899,Fashion,Mens Casual,1729.53,3160.4,23.55
900,61,Kids Wear_0900,Fashion,Kids Wear,671.69,1632.18,10.95
901,105,Mens Casual_0901,Fashion,Mens Casual,1840.19,3854.26,20.79
902,126,Kids Wear_0902,Fashion,Kids Wear,1746.24,4025.99,14.42
903,109,Sarees_0903,Fashion,Sarees,1860.34,3285.35,22.54
904,130,Womens Ethnic_0904,Fashion,Womens Ethnic,1666.36,3613.22,6.33
905,84,Sarees_0905,Fashion,Sarees,1244.02,2854.74,14.07
906,48,Womens Ethnic_0906,Fashion,Womens Ethnic,1547.75,3258.8,17.6
907,79,T-Shirts_0907,Fashion,T-Shirts,358.58,660.05,11.27
908,34,Womens Ethnic_0908,Fashion,Womens Ethnic,310.57,520.07,21.94
909,116,T-Shirts_0909,Fashion,T-Shirts,879.6,2140.38,14.57
910,84,T-Shirts_0910,Fashion,T-Shirts,353.67,562.63,20.99
911,101,Mens Casual_0911,Fashion,Mens Casual,260.36,469.78,22.53
912,143,Kurtis_0912,Fashion,Kurtis,526.53,1286.27,17.94
913,119,T-Shirts_0913,Fashion,T-Shirts,534.54,800.67,8.97
914,110,T-Shirts_0914,Fashion,T-Shirts,1718.48,2499.98,17.01
915,146,Mens Casual_0915,Fashion,Mens Casual,269.22,485.86,7.35
916,117,T-Shirts_0916,Fashion,T-Shirts,1099.09,2473.72,21.55
917,49,Sarees_0917,Fashion,Sarees,325.17,710.47,23.92
918,34,Kids Wear_0918,Fashion,Kids Wear,647.13,1257.75,13.63
919,73,Mens Casual_0919,Fashion,Mens Casual,1240.16,3093.86,19.53
920,38,Mens Casual_0920,Fashion,Mens Casual,894.83,1654.88,5.58
921,64,Kids Wear_0921,Fashion,Kids Wear,547.42,1037.95,12.39
922,121,T-Shirts_0922,Fashion,T-Shirts,1329.75,1987.06,7.66
923,55,Kids Wear_0923,Fashion,Kids Wear,1951.36,3585.25,19.27
924,19,T-Shirts_0924,Fashion,T-Shirts,904.25,1859.97,6.91
925,121,Womens Ethnic_0925,Fashion,Womens Ethnic,199.01,482.43,23.16
926,12,Kurtis_0926,Fashion,Kurtis,1884.71,4643.8,5.11
927,102,Kurtis_0927,Fashion,Kurtis,1277.35,2213.34,18.43
928,149,Mens Casual_0928,Fashion,Mens Casual,1939.31,3908.71,8.59
929,120,Mens Casual_0929,Fashion,Mens Casual,1057.12,2561.78,7.64
930,67,Kids Wear_0930,Fashion,Kids Wear,1449.49,2719.57,7.34
931,72,Womens Ethnic_0931,Fashion,Womens Ethnic,1959.18,3818.7,19.96
932,68,Sarees_0932,Fashion,Sarees,637.56,1507.59,15.34
933,126,Sarees_0933,Fashion,Sarees,1796.08,3137.93,20.27
934,113,Mens Casual_0934,Fashion,Mens Casual,1155.78,2791.37,6.06
935,121,Mens Casual_0935,Fashion,Mens Casual,203.68,326.18,10.2
936,127,T-Shirts_0936,Fashion,T-Shirts,987.55,1508.61,5.82
937,118,Kids Wear_0937,Fashion,Kids Wear,1978.76,3991.04,14.86
938,24,T-Shirts_0938,Fashion,T-Shirts,1747.07,2683.53,9.07
939,131,Kids Wear_0939,Fashion,Kids Wear,443.24,702.59,21.45
940,150,Kurtis_0940,Fashion,Kurtis,1792.7,3664.72,24.96
941,107,Womens Ethnic_0941,Fashion,Womens Ethnic,1099.43,2229.5,23.41
942,85,Mens Casual_0942,Fashion,Mens Casual,1559.68,3344.89,5.52
943,96,T-Shirts_0943,Fashion,T-Shirts,1964.54,3013.98,16.81
944,21,Womens Ethnic_0944,Fashion,Womens Ethnic,1690.26,2652.28,14.2
945,69,T-Shirts_0945,Fashion,T-Shirts,1353.12,2570.2,16.88
946,116,Womens Ethnic_0946,Fashion,Womens Ethnic,725.91,1051.29,11.5
947,146,T-Shirts_0947,Fashion,T-Shirts,1999.66,4794.32,7.59
948,15,Womens Ethnic_0948,Fashion,Womens Ethnic,1622.96,2777.29,19.88
949,103,Kurtis_0949,Fashion,Kurtis,1908.61,3472.77,10.1
950,23,Mens Casual_0950,Fashion,Mens Casual,1933.59,4547.93,5.41
951,73,Mens Casual_0951,Fashion,Mens Casual,409.59,924.63,17.94
952,111,T-Shirts_0952,Fashion,T-Shirts,392.86,679.02,19.72
953,92,Kids Wear_0953,Fashion,Kids Wear,1817.1,3750.25,18.31
954,100,Kids Wear_0954,Fashion,Kids Wear,1074.04,2082.12,14.53
955,109,Kurtis_0955,Fashion,Kurtis,1240.65,1860.04,21.22
956,24,Kurtis_0956,Fashion,Kurtis,454.08,950.73,5.81
957,40,Kids Wear_0957,Fashion,Kids Wear,1949.22,4179.29,23.61
958,75,Kurtis_0958,Fashion,Kurtis,1296.16,2562.7,14.36
959,39,Womens Ethnic_0959,Fashion,Womens Ethnic,1823.69,3511.28,24.68
960,134,T-Shirts_0960,Fashion,T-Shirts,1815.52,4222.34,13.55
961,12,Kurtis_0961,Fashion,Kurtis,190.68,283.0,15.27
962,146,Kurtis_0962,Fashion,Kurtis,907.34,1364.58,21.26
963,129,Kids Wear_0963,Fashion,Kids Wear,584.23,870.47,5.33
964,47,T-Shirts_0964,Fashion,T-Shirts,1357.0,2167.82,21.86
965,77,Womens Ethnic_0965,Fashion,Womens Ethnic,258.25,610.61,11.28
966,68,T-Shirts_0966,Fashion,T-Shirts,964.5,2061.41,11.83
967,67,Mens Casual_0967,Fashion,Mens Casual,501.03,744.55,22.43
968,102,Womens Ethnic_0968,Fashion,Womens Ethnic,924.22,1312.12,7.33
969,104,Mens Casual_0969,Fashion,Mens Casual,1346.02,2565.76,22.38
970,93,T-Shirts_0970,Fashion,T-Shirts,1243.59,2406.84,18.81
971,23,T-Shirts_0971,Fashion,T-Shirts,1382.69,3159.59,7.5
972,49,Womens Ethnic_0972,Fashion,Womens Ethnic,462.52,1062.67,22.18
973,62,Mens Casual_0973,Fashion,Mens Casual,1014.12,1581.69,13.72
974,23,T-Shirts_0974,Fashion,T-Shirts,1730.56,3448.04,11.02
975,30,Sarees_0975,Fashion,Sarees,381.51,711.16,8.32
976,125,Mens Casual_0976,Fashion,Mens Casual,1503.68,2841.64,14.43
977,146,Sarees_0977,Fashion,Sarees,1211.93,1965.11,21.59
978,111,Sarees_0978,Fashion,Sarees,196.75,277.15,24.59
979,142,Sarees_0979,Fashion,Sarees,1500.45,3084.06,24.98
980,125,Womens Ethnic_0980,Fashion,Womens Ethnic,1026.24,1985.48,9.64
981,81,Womens Ethnic_0981,Fashion,Womens Ethnic,1103.79,2057.69,16.07
982,122,Kids Wear_0982,Fashion,Kids Wear,1796.47,3339.37,7.34
983,112,Kurtis_0983,Fashion,Kurtis,1884.03,3356.29,5.42
984,113,Kids Wear_0984,Fashion,Kids Wear,1479.8,2835.54,9.64
985,120,Mens Casual_0985,Fashion,Mens Casual,1216.55,2619.81,7.62
986,107,Kids Wear_0986,Fashion,Kids Wear,1473.69,2695.98,21.66
987,121,T-Shirts_0987,Fashion,T-Shirts,1339.75,2406.57,21.0
988,23,Mens Casual_0988,Fashion,Mens Casual,1281.5,2192.27,18.34
989,126,Mens Casual_0989,Fashion,Mens Casual,429.25,674.76,7.02
990,61,Sarees_0990,Fashion,Sarees,1891.8,3675.95,9.19
991,67,Womens Ethnic_0991,Fashion,Womens Ethnic,1998.6,3586.82,12.14
992,129,Mens Casual_0992,Fashion,Mens Casual,431.96,1013.12,5.64
993,59,Womens Ethnic_0993,Fashion,Womens Ethnic,741.7,1131.36,7.41
994,91,Mens Casual_0994,Fashion,Mens Casual,1024.09,2553.09,20.39
995,132,Kurtis_0995,Fashion,Kurtis,608.23,952.67,17.09
996,113,Womens Ethnic_0996,Fashion,Womens Ethnic,1442.17,3489.04,20.98
997,27,Womens Ethnic_0997,Fashion,Womens Ethnic,1951.85,4410.83,21.47
998,31,Womens Ethnic_0998,Fashion,Womens Ethnic,1063.88,1684.92,22.42
999,114,Kids Wear_0999,Fashion,Kids Wear,398.36,685.71,20.24
1000,94,Sarees_1000,Fashion,Sarees,1491.85,2251.54,11.69
1001,107,Mens Casual_1001,Fashion,Mens Casual,333.67,541.24,20.38
1002,88,Womens Ethnic_1002,Fashion,Womens Ethnic,566.1,1296.4,10.74
1003,107,Mens Casual_1003,Fashion,Mens Casual,261.94,474.03,12.21
1004,136,T-Shirts_1004,Fashion,T-Shirts,566.36,1262.15,13.43
1005,105,Mens Casual_1005,Fashion,Mens Casual,362.19,677.91,22.96
1006,8,Kurtis_1006,Fashion,Kurtis,1609.75,2894.25,13.85
1007,18,Womens Ethnic_1007,Fashion,Womens Ethnic,1463.49,2881.73,6.7
1008,112,Kids Wear_1008,Fashion,Kids Wear,863.14,1941.73,6.23
1009,148,Womens Ethnic_1009,Fashion,Womens Ethnic,1354.33,2851.69,6.16
1010,134,T-Shirts_1010,Fashion,T-Shirts,1962.09,4471.56,24.45
1011,142,Sarees_1011,Fashion,Sarees,863.81,1856.29,22.47
1012,3,T-Shirts_1012,Fashion,T-Shirts,1511.13,3626.94,21.54
1013,104,Kurtis_1013,Fashion,Kurtis,1259.76,1967.18,13.92
1014,114,Mens Casual_1014,Fashion,Mens Casual,1786.4,3727.85,18.95
1015,78,T-Shirts_1015,Fashion,T-Shirts,868.56,1404.48,6.69
1016,33,Kurtis_1016,Fashion,Kurtis,735.54,1616.43,15.41
1017,142,Kurtis_1017,Fashion,Kurtis,639.46,960.53,11.25
1018,8,Kids Wear_1018,Fashion,Kids Wear,1538.39,2424.55,22.81
1019,78,Kurtis_1019,Fashion,Kurtis,1225.76,2041.47,19.53
1020,96,Kurtis_1020,Fashion,Kurtis,309.84,454.21,10.2
1021,32,Kurtis_1021,Fashion,Kurtis,773.5,1123.51,13.97
1022,61,Kurtis_1022,Fashion,Kurtis,1500.03,2847.75,21.11
1023,137,Kurtis_1023,Fashion,Kurtis,1174.63,2800.05,21.89
1024,147,Mens Casual_1024,Fashion,Mens Casual,765.64,1311.53,18.45
1025,27,T-Shirts_1025,Fashion,T-Shirts,817.56,1807.84,11.56
1026,117,Kurtis_1026,Fashion,Kurtis,465.85,1051.15,6.96
1027,24,T-Shirts_1027,Fashion,T-Shirts,908.82,1684.28,6.24
1028,95,Mens Casual_1028,Fashion,Mens Casual,1004.88,1900.01,18.54
1029,102,Sarees_1029,Fashion,Sarees,1217.65,2399.79,22.44
1030,113,Kurtis_1030,Fashion,Kurtis,1047.77,1954.89,18.78
1031,42,Sarees_1031,Fashion,Sarees,1490.26,2769.82,7.89
1032,132,Mens Casual_1032,Fashion,Mens Casual,1021.05,1943.55,22.27
1033,9,Womens Ethnic_1033,Fashion,Womens Ethnic,1419.49,2698.42,19.93
1034,105,Kurtis_1034,Fashion,Kurtis,801.73,1961.84,7.21
1035,40,Kids Wear_1035,Fashion,Kids Wear,1186.35,1713.46,7.35
1036,125,Kids Wear_1036,Fashion,Kids Wear,1982.94,3437.6,5.56
1037,13,Mens Casual_1037,Fashion,Mens Casual,370.07,758.12,23.74
1038,126,Kids Wear_1038,Fashion,Kids Wear,1789.21,2929.19,5.04
1039,107,Kurtis_1039,Fashion,Kurtis,762.43,1797.41,14.62
1040,97,Kids Wear_1040,Fashion,Kids Wear,1174.95,2808.5,14.5
1041,36,T-Shirts_1041,Fashion,T-Shirts,1684.0,2603.62,15.1
1042,39,Sarees_1042,Fashion,Sarees,1547.19,3301.61,22.33
1043,105,Kids Wear_1043,Fashion,Kids Wear,269.7,562.93,12.74
1044,114,Sarees_1044,Fashion,Sarees,744.1,1079.24,19.72
1045,7,T-Shirts_1045,Fashion,T-Shirts,268.21,424.36,16.44
1046,144,T-Shirts_1046,Fashion,T-Shirts,686.81,1448.95,6.7
1047,146,Kurtis_1047,Fashion,Kurtis,1129.49,2522.58,15.44
1048,137,Sarees_1048,Fashion,Sarees,1055.01,1498.67,8.59
1049,149,Womens Ethnic_1049,Fashion,Womens Ethnic,622.43,1012.31,13.88
1050,12,Kurtis_1050,Fashion,Kurtis,1253.02,2308.03,14.83
1051,7,Womens Ethnic_1051,Fashion,Womens Ethnic,745.92,1192.4,22.19
1052,26,Kids Wear_1052,Fashion,Kids Wear,825.82,1238.84,15.84
1053,23,Kids Wear_1053,Fashion,Kids Wear,373.67,628.18,8.08
1054,84,Sarees_1054,Fashion,Sarees,1389.36,2035.14,8.63
1055,82,T-Shirts_1055,Fashion,T-Shirts,211.15,386.18,7.85
1056,31,Kids Wear_1056,Fashion,Kids Wear,590.08,1437.28,6.04
1057,127,Mens Casual_1057,Fashion,Mens Casual,1529.05,3126.34,15.17
1058,16,Kurtis_1058,Fashion,Kurtis,831.59,1269.5,11.37
1059,105,Kurtis_1059,Fashion,Kurtis,873.45,1688.02,17.67
1060,26,Womens Ethnic_1060,Fashion,Womens Ethnic,611.4,1503.94,9.93
1061,146,Kurtis_1061,Fashion,Kurtis,1337.95,2057.94,13.13
1062,37,Womens Ethnic_1062,Fashion,Womens Ethnic,1707.93,3331.28,12.47
1063,109,Mens Casual_1063,Fashion,Mens Casual,1585.84,3157.87,24.23
1064,119,Kurtis_1064,Fashion,Kurtis,958.31,1342.69,24.22
1065,1,Kurtis_1065,Fashion,Kurtis,649.57,1603.98,6.2
1066,98,Sarees_1066,Fashion,Sarees,619.28,1037.9,24.98
1067,73,T-Shirts_1067,Fashion,T-Shirts,504.23,1172.21,5.91
1068,23,T-Shirts_1068,Fashion,T-Shirts,1114.77,1646.44,12.91
1069,72,Womens Ethnic_1069,Fashion,Womens Ethnic,1677.95,3687.43,22.57
1070,82,Mens Casual_1070,Fashion,Mens Casual,1259.85,3090.61,22.68
1071,116,Kids Wear_1071,Fashion,Kids Wear,1306.82,3237.78,10.46
