order_item_id,order_id,product_id,quantity,price_sold,discount_percent
25028,13071,2028,1,415.47,37.68
25029,13071,1558,1,2294.15,12.81
25030,13071,280,1,1905.13,26.25
25031,13072,385,1,1152.79,35.16
25032,13072,549,1,878.74,17.83
25033,13072,2148,1,331.04,17.77
25034,13073,1566,1,397.17,39.03
25035,13074,358,2,908.58,20.04
25036,13074,2459,1,1186.0,25.39
25037,13074,1137,2,1402.91,18.56
25038,13075,1645,1,1362.85,15.21
25039,13075,1591,1,3090.41,5.51
25040,13075,323,1,1975.3,37.63
25041,13075,790,1,422.4,27.96
25042,13076,885,2,1197.47,37.48
25043,13076,258,1,1704.68,23.47
25044,13077,194,2,2792.78,30.89
25045,13077,614,1,2138.03,19.12
25046,13078,2034,1,2268.77,23.27
25047,13078,104,1,633.63,21.12
25048,13079,431,3,2573.83,9.18
25049,13079,167,1,3036.5,19.02
25050,13079,1014,1,2340.02,37.23
25051,13080,1843,1,195.34,19.91
25052,13080,1398,1,253.56,26.1
25053,13080,63,1,1477.3,33.52
25054,13081,2146,1,1073.44,13.32
25055,13081,2086,1,746.91,31.22
25056,13081,870,1,1956.67,34.34
25057,13082,180,2,2316.95,5.35
25058,13083,304,2,2998.6,23.51
25059,13084,1168,1,612.63,38.76
25060,13084,1081,1,736.63,30.46
25061,13085,2231,1,1818.38,14.23
25062,13086,1789,1,2686.41,15.81
25063,13086,2042,3,618.74,10.54
25064,13087,2106,1,1809.24,23.43
25065,13088,1299,1,1268.16,7.87
25066,13088,1497,2,1834.48,9.93
25067,13089,1047,1,2357.04,6.56
25068,13090,1859,1,1375.35,5.01
25069,13090,890,1,633.79,25.22
25070,13091,1517,1,1334.12,5.96
25071,13092,1917,1,1807.61,33.04
25072,13092,1576,1,3276.07,6.84
25073,13093,310,1,289.85,33.38
25074,13094,1352,1,504.09,5.17
25075,13094,2453,2,567.79,31.04
25076,13095,838,1,2308.38,8.69
25077,13096,1262,2,1736.87,24.66
25078,13096,1335,2,1805.48,9.22
25079,13097,707,1,1053.57,27.94
25080,13097,1256,1,1937.73,21.76
25081,13098,590,1,2035.92,29.81
25082,13098,36,1,761.66,20.85
25083,13099,1456,1,713.57,18.41
25084,13100,322,1,493.12,32.34
25085,13100,1485,1,1724.53,29.23
25086,13101,1291,2,1994.97,5.5
25087,13102,1114,2,2388.31,28.46
25088,13103,1269,1,2423.17,22.51
25089,13103,660,1,335.86,33.65
25090,13104,483,1,2248.52,10.21
25091,13104,1887,1,1240.13,39.39
25092,13105,508,2,322.8,38.34
25093,13105,358,2,1003.6,11.68
25094,13105,1431,1,448.76,27.08
25095,13106,773,1,1377.07,9.97
25096,13107,1211,1,513.19,18.63
25097,13107,2494,1,683.88,21.52
25098,13108,53,1,2298.35,26.65
25099,13108,1418,1,2045.0,35.78
25100,13108,2272,2,315.65,35.99
25101,13108,22,1,425.33,37.58
25102,13108,1367,1,1644.53,14.68
25103,13109,2131,1,1945.42,39.99
25104,13110,1447,1,2737.83,25.08
25105,13111,559,1,2826.29,30.65
25106,13111,1699,3,2081.06,6.05
25107,13112,395,2,2374.92,29.24
25108,13113,1274,1,1424.58,22.17
25109,13114,403,1,2061.79,23.84
25110,13114,324,1,992.58,28.62
25111,13114,1472,1,2334.42,20.41
25112,13115,940,1,2812.29,23.26
25113,13116,1535,1,2054.76,8.22
25114,13116,82,1,1781.39,36.89
25115,13116,2060,1,743.9,26.96
25116,13117,2151,1,2579.3,38.4
25117,13118,940,1,3216.21,12.24
25118,13119,1269,1,2842.55,9.1
25119,13119,1933,2,1677.66,39.01
25120,13120,1568,1,1084.8,7.04
25121,13121,894,1,974.79,25.52
25122,13122,1591,2,2972.87,9.11
25123,13123,1381,1,648.49,29.71
25124,13123,2227,1,277.06,15.37
25125,13124,2231,1,1623.89,23.4
25126,13125,2060,1,934.63,8.23
25127,13126,462,1,1288.38,37.52
25128,13126,779,1,2044.44,30.17
25129,13126,1227,1,1085.27,15.74
25130,13126,1152,1,3191.97,26.97
25131,13126,247,1,1969.79,22.0
25132,13127,605,1,1301.91,38.75
25133,13128,618,1,1956.59,35.95
25134,13129,2310,2,3823.57,6.55
25135,13130,2241,1,2006.87,8.27
25136,13130,1987,1,1076.25,17.24
25137,13130,867,2,1210.91,18.49
25138,13131,289,1,1735.49,5.66
25139,13131,2152,1,973.62,25.06
25140,13131,1342,2,887.51,29.43
25141,13132,2480,1,2461.7,14.59
25142,13132,1461,1,346.7,15.62
25143,13132,1272,2,2262.29,15.99
25144,13133,18,1,979.03,12.19
25145,13133,493,1,96.33,33.26
25146,13133,2192,1,535.39,14.71
25147,13133,154,1,845.57,5.87
25148,13134,90,1,1816.39,16.74
25149,13135,1289,1,2747.52,26.51
25150,13136,1934,1,764.63,18.66
25151,13137,1985,1,2371.04,31.07
25152,13137,307,1,3658.69,8.3
25153,13137,364,2,852.48,34.86
25154,13138,759,1,332.16,9.81
25155,13138,2379,1,1334.17,31.78
25156,13138,1463,1,1079.15,39.8
25157,13139,1624,1,1038.09,25.29
25158,13139,2003,1,615.99,19.3
25159,13139,61,1,645.73,21.39
25160,13140,1826,1,2159.13,32.02
25161,13141,1227,1,963.12,25.22
25162,13142,1436,2,865.44,39.18
25163,13142,1132,1,570.63,30.34
25164,13143,640,3,1136.35,39.74
25165,13143,134,1,1802.27,38.33
25166,13144,509,1,937.11,26.91
25167,13145,2189,1,2633.44,21.1
25168,13145,2251,1,1017.67,19.66
25169,13146,1804,1,292.71,24.47
25170,13146,2237,3,1046.28,13.93
25171,13147,1006,1,2560.37,11.54
25172,13148,1437,2,2544.21,8.57
25173,13149,1382,2,1324.61,9.49
25174,13149,414,1,2028.39,26.36
25175,13149,543,1,346.97,28.54
25176,13149,300,1,1781.32,15.61
25177,13150,257,1,1163.84,29.03
25178,13151,354,1,3198.42,31.6
25179,13151,2348,1,328.65,9.23
25180,13151,337,1,1581.83,33.49
25181,13152,627,1,1614.36,22.84
25182,13152,2,1,572.07,29.8
25183,13153,1390,1,1546.5,15.02
25184,13153,1209,1,2175.46,8.18
25185,13154,962,1,917.11,32.79
25186,13155,128,1,695.44,33.37
25187,13155,367,1,815.7,38.68
25188,13156,2404,1,2542.39,32.44
25189,13156,759,1,290.51,21.12
25190,13156,1336,1,170.6,16.13
25191,13156,560,1,1245.4,18.47
25192,13157,194,1,3107.86,23.09
25193,13157,995,2,649.44,31.83
25194,13157,203,1,1911.68,27.34
25195,13158,1762,2,1481.86,21.2
25196,13158,2265,1,1442.7,7.7
25197,13158,1671,1,2177.19,20.1
25198,13159,450,1,642.54,32.7
25199,13159,2423,1,473.14,27.47
25200,13159,1847,1,712.45,12.81
25201,13160,775,3,200.87,35.52
25202,13160,1701,1,399.93,9.2
25203,13161,1524,1,2817.85,17.32
25204,13161,2067,1,1754.41,15.72
25205,13162,737,2,3037.99,33.63
25206,13163,213,2,1679.02,31.62
25207,13164,204,1,1106.08,28.13
25208,13164,1362,2,1913.9,31.56
25209,13165,640,1,1268.7,32.72
25210,13165,411,1,1172.61,30.02
25211,13165,542,1,3524.19,21.11
25212,13166,450,1,759.29,20.47
25213,13166,360,1,1405.22,13.01
25214,13167,659,2,1680.82,27.49
25215,13168,1345,1,2023.81,9.49
25216,13168,1550,1,1087.7,19.02
25217,13169,796,1,979.85,11.58
25218,13170,2124,1,2306.73,18.98
25219,13170,2032,2,2141.72,10.2
25220,13170,680,1,2824.81,9.61
25221,13170,676,1,2777.64,9.93
25222,13170,1711,1,1085.91,34.23
25223,13171,1916,1,2989.71,12.75
25224,13171,2433,1,2294.07,8.52
25225,13171,2150,2,418.8,7.05
25226,13171,329,1,369.33,15.48
25227,13172,142,2,298.12,22.05
25228,13173,2191,2,762.86,22.42
25229,13174,2226,1,2880.18,13.07
25230,13175,115,1,273.37,11.11
25231,13176,1803,1,1597.32,24.0
25232,13177,667,1,820.03,25.81
25233,13177,983,3,3101.44,7.59
25234,13177,1647,1,2434.85,20.32
25235,13177,481,3,355.34,18.06
25236,13178,702,3,2695.29,18.65
25237,13179,2080,3,974.64,12.9
25238,13180,1846,2,550.51,28.72
25239,13180,1062,1,2598.77,21.99
25240,13180,1493,1,2005.98,14.79
25241,13180,2313,1,1891.76,7.92
25242,13180,396,1,2675.63,24.28
25243,13181,1063,1,2492.24,21.08
25244,13181,1036,1,3137.98,8.72
25245,13181,63,1,1990.59,10.43
25246,13182,1962,1,2092.66,36.71
25247,13183,890,2,612.9,27.69
25248,13184,716,3,1808.57,31.42
25249,13184,606,1,3157.94,21.72
25250,13184,533,1,1306.49,35.25
25251,13185,2372,1,1917.73,28.47
25252,13185,2221,1,1281.48,30.44
25253,13186,397,1,2432.56,19.61
25254,13187,2332,2,958.4,15.94
25255,13188,1218,2,279.88,25.46
25256,13188,1483,1,1138.78,13.42
25257,13188,584,2,2330.33,20.9
25258,13188,2201,1,240.68,22.41
25259,13188,2460,1,366.62,27.38
25260,13189,660,2,398.6,21.25
25261,13190,264,1,2330.08,32.72
25262,13190,113,1,2804.26,30.01
25263,13191,1184,2,2074.85,21.41
25264,13191,1791,1,660.38,27.18
25265,13192,1674,1,2463.51,26.5
25266,13192,1043,1,512.72,8.92
25267,13193,723,1,2513.87,24.35
25268,13194,663,3,2273.98,17.57
25269,13195,1955,1,2134.14,24.56
25270,13196,1086,2,877.72,27.01
25271,13197,1557,2,1456.33,30.85
25272,13198,1333,1,494.19,18.36
25273,13199,1546,1,1603.85,26.56
25274,13200,959,2,2198.37,37.39
25275,13200,1486,1,782.53,6.03
25276,13201,2028,1,497.05,25.45
25277,13201,247,1,1596.53,36.78
25278,13202,742,1,1186.81,8.34
25279,13203,1347,3,1338.4,13.39
25280,13203,1969,2,1049.87,24.86
25281,13204,414,2,1746.16,36.61
25282,13204,641,1,1461.22,11.42
25283,13204,786,1,3276.27,10.88
25284,13205,295,1,883.48,31.43
25285,13206,1213,2,2292.5,22.51
25286,13207,1561,1,2586.11,14.19
25287,13207,1706,1,2662.8,22.28
25288,13208,522,2,1666.37,9.96
25289,13208,1119,1,1906.42,32.89
25290,13209,2170,1,2670.98,7.84
25291,13209,970,2,1476.8,38.64
25292,13209,117,1,3702.25,25.07
25293,13210,22,2,591.54,13.19
25294,13210,2133,1,297.29,18.75
25295,13211,25,1,1738.58,15.64
25296,13211,2146,1,765.65,38.17
25297,13212,950,1,2810.99,38.19
25298,13213,447,1,1707.51,5.85
25299,13213,1628,1,2389.21,35.32
25300,13213,1095,1,640.42,10.87
25301,13214,585,1,509.49,17.88
25302,13215,2180,2,727.86,7.46
25303,13216,228,1,1140.22,21.02
25304,13216,2362,1,479.28,18.45
25305,13216,2202,1,2627.87,5.03
25306,13217,1780,1,3276.68,25.05
25307,13218,1575,1,2096.55,6.7
25308,13218,266,2,418.31,10.43
25309,13219,1878,1,585.19,39.94
25310,13220,1663,1,433.21,11.4
25311,13220,188,2,798.24,26.54
25312,13220,446,2,512.62,12.92
25313,13221,491,1,2388.47,5.83
25314,13221,187,1,261.29,6.98
25315,13222,2294,1,1522.55,22.59
25316,13223,2253,1,969.13,31.25
25317,13223,1950,1,2440.4,26.85
25318,13224,2197,1,3961.68,16.5
25319,13224,1831,1,477.45,22.88
25320,13225,1250,2,318.09,15.41
25321,13226,1306,1,355.63,11.28
25322,13226,1264,1,2347.49,14.23
25323,13227,1989,1,2413.01,33.02
25324,13228,1662,1,3005.58,10.71
25325,13228,130,1,2686.25,21.76
25326,13229,1788,2,2019.16,35.88
25327,13229,1463,1,1263.07,29.54
25328,13229,1240,1,733.96,27.01
25329,13230,2407,1,455.92,30.9
25330,13230,2095,1,2475.11,14.37
25331,13231,1135,1,3071.81,8.4
25332,13231,984,1,1755.3,38.1
25333,13232,1008,1,1271.03,34.54
25334,13232,288,1,503.56,15.19
25335,13233,767,1,1442.44,36.73
25336,13234,2248,1,2191.7,29.75
25337,13234,1579,1,2274.68,19.26
25338,13235,1784,1,938.85,22.09
25339,13235,1791,1,759.4,16.27
25340,13236,2357,1,3491.67,7.32
25341,13237,430,1,527.18,37.06
25342,13238,103,1,428.47,35.81
25343,13238,1343,1,773.22,13.17
25344,13239,1122,2,1411.63,9.97
25345,13239,1621,2,2259.81,33.55
25346,13240,2181,2,1074.41,30.83
25347,13241,1915,2,2062.37,38.12
25348,13241,2047,1,2669.34,8.43
25349,13241,856,1,1072.21,12.9
25350,13241,1283,1,3420.01,17.69
25351,13242,1003,1,320.0,32.49
25352,13242,581,3,1376.99,16.73
25353,13242,1829,1,1424.81,35.71
25354,13243,211,2,1782.16,5.26
25355,13244,2009,1,2468.31,7.4
25356,13244,1384,3,915.3,17.62
25357,13245,684,1,2479.1,26.56
25358,13246,676,1,2284.86,25.91
25359,13246,1117,3,3059.21,12.01
25360,13246,972,1,787.77,25.87
25361,13247,345,1,1335.67,32.5
25362,13247,1403,1,1798.0,30.01
25363,13247,642,1,1869.74,30.47
25364,13247,1577,1,571.3,22.33
25365,13248,716,3,2077.91,21.2
25366,13248,1208,1,1623.07,25.57
25367,13248,275,1,2308.07,19.24
25368,13248,1400,1,936.49,25.78
25369,13249,1250,1,278.49,25.94
25370,13250,786,1,2446.38,33.45
25371,13251,2201,1,226.17,27.09
25372,13251,721,1,1434.63,23.21
25373,13251,597,1,1852.25,14.51
25374,13251,1958,1,1734.6,17.05
25375,13252,911,1,426.29,9.26
25376,13252,1147,1,259.04,38.83
25377,13252,2418,1,901.06,39.64
25378,13252,229,1,3130.1,20.69
25379,13253,539,1,2222.39,31.05
25380,13254,2483,3,1149.33,19.58
25381,13255,1186,1,1055.62,34.2
25382,13255,1911,1,706.99,24.8
25383,13255,1691,1,128.56,23.64
25384,13256,2017,1,938.29,37.31
25385,13257,2099,1,2996.86,8.7
25386,13257,1729,2,668.13,30.14
25387,13258,2088,1,591.3,17.4
25388,13259,1715,1,1830.63,32.92
25389,13259,1263,2,3802.59,17.82
25390,13260,1391,1,876.82,18.5
25391,13260,268,1,470.78,25.28
25392,13260,511,2,1439.49,33.48
25393,13260,1164,1,1480.84,16.88
25394,13261,78,1,4103.73,6.31
25395,13262,145,2,2226.3,5.44
25396,13263,384,3,3035.71,7.39
25397,13263,733,1,483.97,38.52
25398,13263,1070,1,2826.23,8.55
25399,13263,495,1,568.93,35.89
25400,13264,2293,2,2080.78,9.53
25401,13265,2477,1,593.91,21.25
25402,13266,1029,1,2157.42,10.1
25403,13267,1354,1,408.5,35.28
25404,13268,291,1,2530.47,8.91
25405,13269,664,2,2790.33,9.65
25406,13269,895,1,1067.71,38.18
25407,13269,1279,1,692.43,13.88
25408,13270,2462,1,1671.16,18.97
25409,13271,1087,3,2057.4,19.49
25410,13272,1465,1,766.85,25.31
25411,13272,1782,1,1417.42,22.43
25412,13273,1996,1,2228.4,32.4
25413,13273,625,1,808.82,12.36
25414,13274,2466,3,2126.12,8.57
25415,13274,106,1,754.18,24.89
25416,13275,1080,3,777.23,33.51
25417,13276,1843,1,218.51,10.41
25418,13276,1935,1,2446.5,17.99
25419,13276,5,1,670.53,22.65
25420,13276,724,1,2355.52,32.22
25421,13277,324,1,1079.24,22.39
25422,13278,2253,1,1304.37,7.46
25423,13278,1515,1,2095.85,29.84
25424,13279,683,2,883.42,37.03
25425,13279,256,2,1050.39,38.79
25426,13279,854,1,1443.14,36.99
25427,13279,630,1,889.9,16.5
25428,13279,1163,2,2178.89,22.1
25429,13280,1704,1,937.19,8.25
25430,13281,2407,1,423.3,35.84
25431,13281,194,1,2730.23,32.44
25432,13282,606,1,2970.65,26.37
25433,13282,2270,1,242.37,29.37
25434,13282,389,1,3127.15,17.32
25435,13283,364,2,790.81,39.57
25436,13284,781,1,2190.5,29.71
25437,13285,1960,1,615.75,11.53
25438,13285,874,1,2331.54,15.37
25439,13285,1113,1,1785.47,22.4
25440,13286,1827,1,2482.9,13.31
25441,13287,1965,1,354.05,30.75
25442,13287,1575,1,1787.93,20.43
25443,13288,728,1,1301.71,18.32
25444,13289,2320,2,535.83,19.67
25445,13289,591,1,3359.88,5.87
25446,13290,2034,1,2601.18,12.03
25447,13290,1590,1,3160.35,32.33
25448,13291,1078,1,2659.99,12.13
25449,13291,598,1,1912.34,23.94
25450,13292,1353,1,2276.31,20.3
25451,13292,153,1,1339.21,11.65
25452,13292,651,2,442.07,20.41
25453,13292,505,2,555.83,25.91
25454,13293,2033,1,2122.9,27.19
25455,13293,91,1,1603.55,24.02
25456,13294,1239,1,1532.27,12.18
25457,13294,1042,1,2645.17,19.88
25458,13295,973,1,1249.31,21.01
25459,13296,1686,1,2024.73,17.75
25460,13297,2350,1,1692.39,8.76
25461,13297,2142,1,2693.07,30.32
25462,13298,328,1,2808.67,7.7
25463,13299,2381,2,2544.71,27.21
25464,13300,1600,1,1448.54,34.73
25465,13301,1384,1,669.82,39.71
25466,13302,1157,1,2050.73,16.83
25467,13303,604,1,3049.96,24.54
25468,13304,117,1,3092.27,37.41
25469,13304,1609,3,2887.32,19.25
25470,13304,2285,3,3055.01,18.74
25471,13304,1254,1,2226.52,38.04
25472,13304,2036,1,1102.96,39.15
25473,13305,1061,1,1459.93,29.06
25474,13306,1433,1,749.29,26.06
25475,13307,2092,1,1637.91,29.63
25476,13308,491,3,1907.33,24.8
25477,13308,687,2,3013.84,5.17
25478,13308,634,1,1329.9,22.32
25479,13309,625,1,556.54,39.7
25480,13310,235,2,3309.9,19.0
25481,13311,288,1,549.89,7.39
25482,13312,1399,1,509.33,11.41
25483,13312,113,1,3478.83,13.18
25484,13313,2152,1,803.95,38.12
25485,13313,2455,1,2610.63,15.32
25486,13313,277,1,1321.12,11.93
25487,13314,632,1,1512.89,25.51
25488,13315,27,1,816.43,21.51
25489,13316,1491,1,1682.17,18.28
25490,13316,1088,1,1989.12,30.95
25491,13316,352,1,1861.34,6.78
25492,13316,1172,2,2298.98,17.44
25493,13317,1257,2,1901.59,16.97
25494,13318,147,2,2159.11,9.85
25495,13319,582,1,906.83,24.81
25496,13320,912,1,1113.89,13.4
25497,13321,138,1,112.37,39.88
25498,13321,763,1,436.13,10.35
25499,13321,810,1,1443.39,31.9
25500,13322,525,2,1402.28,9.84
25501,13323,758,1,1455.14,14.03
25502,13323,556,1,2255.73,16.2
25503,13324,1540,1,1478.5,25.32
25504,13324,1271,1,1820.94,24.19
25505,13325,524,1,873.74,39.26
25506,13326,2472,1,2550.26,5.15
25507,13326,703,3,1550.92,39.85
25508,13326,312,1,1489.08,21.64
25509,13327,1161,2,2586.42,11.0
25510,13328,791,1,1702.67,39.07
25511,13328,1221,2,1143.27,38.91
25512,13329,1200,2,394.13,26.85
25513,13329,1487,1,1029.34,28.84
25514,13329,1979,1,2001.15,10.69
25515,13329,447,1,1279.39,29.46
25516,13330,661,2,1175.37,20.88
25517,13331,640,3,1381.75,26.73
25518,13332,1161,1,1816.43,37.49
25519,13333,1292,1,1458.98,27.89
25520,13333,891,1,2621.93,23.59
25521,13334,1491,1,1550.04,24.7
25522,13334,1191,1,530.04,27.96
25523,13335,2190,1,2483.42,11.09
25524,13336,2098,3,1060.92,16.45
25525,13336,1972,1,4095.17,6.52
25526,13336,2401,3,893.68,23.85
25527,13336,533,1,1668.44,17.31
25528,13337,970,1,2076.81,13.71
25529,13337,1441,3,422.45,21.29
25530,13337,1940,1,1288.36,35.16
25531,13337,1087,1,2193.35,14.17
25532,13338,399,1,4215.61,5.89
25533,13338,600,1,544.4,38.47
25534,13338,566,1,1719.32,24.4
25535,13338,165,1,2449.56,26.33
25536,13339,1400,1,1024.87,18.78
25537,13339,1363,1,686.3,17.13
25538,13340,2449,1,819.57,15.02
25539,13340,2074,1,2230.11,36.12
25540,13341,831,1,501.84,36.81
25541,13342,1390,1,1532.99,15.76
25542,13343,1639,1,1511.2,11.16
25543,13343,1486,1,573.93,31.08
25544,13343,1998,1,2087.15,23.17
25545,13343,2133,1,268.54,26.61
25546,13344,1461,3,270.72,34.12
25547,13345,623,2,1400.59,28.78
25548,13346,506,1,2291.38,16.06
25549,13347,2411,1,265.49,17.61
25550,13348,1690,2,3576.36,9.18
25551,13349,542,1,3874.41,13.27
25552,13349,623,1,1844.07,6.22
25553,13350,110,3,2240.16,12.42
25554,13350,1602,1,2875.85,33.65
25555,13350,1223,1,1075.95,20.74
25556,13350,1582,1,2502.35,27.61
25557,13350,1486,1,631.5,24.17
25558,13351,29,1,3351.28,27.13
25559,13351,214,1,668.11,32.58
25560,13351,1330,1,2827.56,10.44
25561,13352,2049,1,2707.78,28.54
25562,13353,991,1,2318.0,35.37
25563,13354,679,2,462.94,30.46
25564,13355,151,1,795.04,36.91
25565,13356,1374,1,672.64,23.73
25566,13356,2359,2,2008.69,20.38
25567,13357,2416,2,766.45,28.96
25568,13358,1290,2,1358.78,25.1
25569,13358,680,1,2749.73,12.01
25570,13359,1522,1,340.5,34.68
25571,13360,1332,1,2358.04,34.12
25572,13360,2057,1,451.89,33.11
25573,13361,1498,1,2435.93,21.58
25574,13361,2427,3,2533.22,16.69
25575,13362,231,1,1965.61,22.59
25576,13362,1050,3,1533.53,33.56
25577,13362,2429,1,1347.0,27.13
25578,13363,1449,1,1782.46,24.8
25579,13363,727,1,306.72,22.85
25580,13364,1326,1,1257.66,18.84
25581,13364,1201,1,916.46,39.32
25582,13364,221,1,921.01,20.95
25583,13364,781,2,2016.11,35.31
25584,13365,1050,1,2160.98,6.37
25585,13366,1776,1,2440.62,17.87
25586,13367,1512,1,1258.13,16.77
25587,13367,1973,1,653.92,39.8
25588,13368,291,1,2482.77,10.62
25589,13369,1502,1,1140.24,17.52
25590,13369,1975,1,2961.72,11.81
25591,13370,323,1,2503.54,20.95
25592,13370,991,2,2534.77,29.33
25593,13370,1335,1,1703.46,14.35
25594,13370,1007,1,2333.89,19.01
25595,13371,1641,2,734.85,19.73
25596,13372,393,2,609.47,29.04
25597,13372,391,1,1907.58,27.34
25598,13372,648,2,2165.35,14.82
25599,13372,518,1,228.57,16.2
25600,13373,1372,1,739.67,21.44
25601,13373,886,1,2385.88,7.76
25602,13374,1716,1,2723.96,6.45
25603,13374,1375,2,1195.54,7.53
25604,13374,1315,1,2129.64,36.85
25605,13375,700,1,2635.73,30.19
25606,13376,167,1,2888.97,22.96
25607,13377,992,1,671.04,33.76
25608,13378,958,1,1548.58,39.57
25609,13378,1523,1,3022.66,16.24
25610,13378,914,1,1834.85,26.61
25611,13379,530,1,1063.08,33.75
25612,13379,902,1,2846.35,29.3
25613,13380,1842,1,551.68,10.03
25614,13380,1809,2,1244.61,26.96
25615,13380,1234,1,1428.38,8.03
25616,13380,1356,2,614.04,28.43
25617,13380,1948,1,2761.4,7.47
25618,13381,290,1,142.07,32.93
25619,13382,2421,1,672.2,36.31
25620,13382,193,1,3064.9,26.37
25621,13382,705,1,3048.27,12.56
25622,13382,1398,1,222.0,35.3
25623,13382,2472,2,2029.27,24.53
25624,13383,2169,1,1117.41,15.53
25625,13383,1707,1,1609.9,21.78
25626,13383,1199,1,532.1,28.96
25627,13384,2480,1,2050.66,28.85
25628,13384,1440,1,345.85,6.21
25629,13385,1948,1,2675.42,10.35
25630,13386,636,1,3169.65,10.03
25631,13387,2244,1,1177.06,9.08
25632,13387,1719,1,2669.59,37.6
25633,13388,2077,2,3108.24,13.06
25634,13389,2152,1,889.23,31.56
25635,13389,1283,2,3859.99,7.1
25636,13389,1050,1,2074.46,10.12
25637,13390,1046,1,972.23,32.9
25638,13391,2070,1,2174.21,26.37
25639,13392,1791,1,551.21,39.22
25640,13392,2185,1,1885.17,30.7
25641,13392,744,1,2817.22,10.59
25642,13393,211,1,1148.6,38.94
25643,13393,1547,2,212.77,5.9
25644,13393,1724,1,1409.74,17.42
25645,13394,1251,1,210.9,18.66
25646,13395,721,3,1439.24,22.97
25647,13395,2184,1,922.41,32.93
25648,13396,2380,1,2141.29,23.66
25649,13397,2312,1,320.95,6.11
25650,13397,2041,2,242.09,38.91
25651,13398,2436,1,485.71,5.97
25652,13399,533,1,1514.51,24.94
25653,13399,731,1,2350.95,11.49
25654,13400,1786,2,2424.54,7.22
25655,13401,1455,1,3565.4,8.24
25656,13402,2305,1,397.33,16.51
25657,13402,1390,2,1555.47,14.53
25658,13402,2233,1,281.93,12.96
25659,13403,2078,1,1411.91,25.48
25660,13403,1014,1,2484.19,33.36
25661,13404,1400,1,1083.21,14.15
25662,13404,1637,1,572.85,19.48
25663,13404,1550,1,969.29,27.83
25664,13404,1064,2,1254.37,6.58
25665,13405,1495,1,841.54,25.73
25666,13405,1728,1,1667.67,24.82
25667,13406,909,1,1994.76,6.8
25668,13406,1272,2,2437.0,9.5
25669,13407,2151,1,3780.12,9.73
25670,13408,107,1,581.66,28.27
25671,13409,1214,1,1782.02,22.05
25672,13410,2260,1,1709.24,20.11
25673,13411,1650,1,2288.34,26.31
25674,13412,1052,1,1140.32,7.95
25675,13413,644,1,1481.01,28.65
25676,13413,880,1,644.76,38.11
25677,13413,1020,1,404.09,11.03
25678,13414,2284,1,1393.07,35.85
25679,13414,1513,3,492.19,34.55
25680,13414,255,1,2851.12,8.61
25681,13414,2080,1,1012.18,9.55
25682,13415,789,1,204.17,6.84
25683,13416,1369,1,1006.44,23.0
25684,13417,424,1,2085.95,30.36
25685,13417,1423,1,1944.49,18.36
25686,13417,511,1,1617.4,25.25
25687,13418,986,1,2185.46,18.94
25688,13418,1749,1,109.79,29.78
25689,13418,1577,1,518.54,29.5
25690,13419,2348,1,295.45,18.4
25691,13419,1544,1,2081.66,17.04
25692,13419,2161,2,1224.27,29.95
25693,13419,1896,1,163.92,30.55
25694,13419,1917,2,1987.88,26.37
25695,13420,171,2,1834.76,10.64
25696,13420,185,1,1802.21,30.34
25697,13421,21,3,2298.99,8.86
25698,13422,223,1,1002.55,38.18
25699,13422,1628,1,2911.37,21.19
25700,13423,1950,1,2020.81,39.43
25701,13423,1814,1,1693.85,25.01
25702,13423,754,1,1044.65,33.98
25703,13424,2223,1,1506.75,29.24
25704,13425,430,1,717.61,14.32
25705,13425,775,1,295.59,5.12
25706,13425,1763,2,2558.57,35.12
25707,13426,621,2,1182.7,14.16
25708,13427,2051,1,2206.53,35.91
25709,13427,2168,1,229.18,27.79
25710,13427,1810,2,1616.43,7.25
25711,13428,1035,1,1564.62,8.69
25712,13429,1079,2,187.39,28.26
25713,13430,2154,1,898.72,5.26
25714,13430,1230,1,2149.3,38.93
25715,13430,1644,1,2787.75,13.61
25716,13430,229,1,2951.99,25.2
25717,13430,2370,1,3313.58,23.78
25718,13431,2311,1,2069.15,18.06
25719,13432,2346,1,2175.28,32.6
25720,13432,1576,1,3243.49,7.77
25721,13433,2287,1,1768.03,32.98
25722,13434,749,1,854.37,19.76
25723,13434,236,1,1432.2,38.85
25724,13434,1064,1,841.7,37.31
25725,13435,211,1,1370.32,27.16
25726,13435,84,1,1871.27,7.88
25727,13435,744,1,2637.06,16.31
25728,13436,1277,1,400.22,6.18
25729,13436,1393,1,2499.79,7.88
25730,13437,695,1,3062.44,30.39
25731,13437,1686,1,2100.36,14.68
25732,13438,658,1,1049.86,15.64
25733,13438,621,2,982.84,28.66
25734,13438,2337,1,238.4,30.92
25735,13439,1332,1,2811.65,21.45
25736,13439,1940,1,1605.07,19.22
25737,13439,2,1,508.02,37.66
25738,13440,1287,2,419.68,19.31
25739,13441,1964,3,2212.88,12.62
25740,13442,1080,1,922.38,21.1
25741,13442,663,1,2503.05,9.27
25742,13442,196,1,455.29,12.86
25743,13442,1458,1,372.96,20.11
25744,13443,2055,1,1211.04,8.85
25745,13443,1751,1,1944.94,23.28
25746,13443,320,1,1398.54,28.55
25747,13443,610,1,545.24,37.92
25748,13444,2039,1,1040.22,22.28
25749,13444,1935,2,2395.98,19.68
25750,13445,616,2,1016.13,14.14
25751,13446,1749,1,128.37,17.9
25752,13447,501,1,1375.24,35.44
